entity,name,subcategory,type,first build,second build
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ProcessTestManifest,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,CacheSize,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,Duration,5,12
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,Counter,1,1
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,DurationMean,5,12
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,DurationMedian,5.0,12.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,DurationP90,5.0,12.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,FingerprintingMedian,0.0,0.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,all outcomes,FingerprintingP90,0.0,0.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,Duration,5,12
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,Counter,1,1
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,DurationMean,5,12
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,DurationMedian,5.0,12.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,DurationP90,5.0,12.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,FingerprintingMedian,0.0,0.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_not_cacheable,FingerprintingP90,0.0,0.0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,Duration,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,Counter,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,Duration,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,Counter,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,Duration,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,Counter,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.tasks.ZipMergingTask,avoided_from_local_cache,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,CacheSize,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,Duration,127,994
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,Counter,2,2
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,Fingerprinting,18,14
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,DurationMean,63,497
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,DurationMedian,64.0,497.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,DurationP90,65.0,945.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,FingerprintingMean,9,7
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,FingerprintingMedian,9.0,7.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,all outcomes,FingerprintingP90,17.0,13.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,Duration,127,994
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,Counter,2,2
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,Fingerprinting,18,14
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,DurationMean,63,497
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,DurationMedian,64.0,497.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,DurationP90,65.0,945.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,FingerprintingMean,9,7
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,FingerprintingMedian,9.0,7.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_not_cacheable,FingerprintingP90,17.0,13.0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,Duration,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,Counter,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,DurationMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,executed_cacheable,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,Duration,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,Counter,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,DurationMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,no-source,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,Duration,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,Counter,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,DurationMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,lifecycle,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,Duration,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,Counter,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,DurationMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,skipped,FingerprintingP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,Duration,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,Counter,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,Fingerprinting,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,DurationMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,DurationMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,DurationP90,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,FingerprintingMean,0,0
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,FingerprintingMedian,NaN,NaN
TaskType,com.android.build.gradle.internal.feature.BundleAllClasses,avoided_from_local_cache,FingerprintingP90,NaN,NaN
Project,modules,,Counter,27,27
Project,tasks,,Counter,937,937
Project,executed_not_cacheable,,Counter,250,250
Project,executed_not_cacheable,,Duration,132025,117995
Project,executed_not_cacheable,,Fingerprinting,5921,3307
Project,executed_not_cacheable,,DurationMean,528,471
Project,executed_not_cacheable,,FingerprintingMean,23,13
Project,executed_not_cacheable,,DurationMedian,17.0,13.0
Project,executed_not_cacheable,,FingerprintingMedian,1.0,1.0
Project,executed_not_cacheable,,DurationP90,135.0,96.0
Project,executed_not_cacheable,,FingerprintingP90,13.0,7.0
Project,executed_cacheable,,Counter,331,331
Project,executed_cacheable,,Duration,552711,399143
Project,executed_cacheable,,Fingerprinting,50162,34208
Project,executed_cacheable,,DurationMean,1669,1205
Project,executed_cacheable,,FingerprintingMean,151,103
Project,executed_cacheable,,DurationMedian,239.0,151.0
Project,executed_cacheable,,FingerprintingMedian,9.0,6.0
Project,executed_cacheable,,DurationP90,5015.0,3966.0
Project,executed_cacheable,,FingerprintingP90,300.0,168.0
Project,no-source,,Counter,101,101
Project,no-source,,Duration,344,256
Project,no-source,,Fingerprinting,53,51
Project,no-source,,DurationMean,3,2
Project,no-source,,FingerprintingMean,0,0
Project,no-source,,DurationMedian,1.0,1.0
Project,no-source,,FingerprintingMedian,0.0,0.0
Project,no-source,,DurationP90,10.0,6.0
Project,no-source,,FingerprintingP90,1.0,1.0
Project,lifecycle,,Counter,113,113
Project,lifecycle,,Duration,12,15
Project,lifecycle,,Fingerprinting,0,0
Project,lifecycle,,DurationMean,0,0
Project,lifecycle,,FingerprintingMean,0,0
Project,lifecycle,,DurationMedian,0.0,0.0
Project,lifecycle,,FingerprintingMedian,0.0,0.0
Project,lifecycle,,DurationP90,0.0,1.0
Project,lifecycle,,FingerprintingP90,0.0,0.0
Project,skipped,,Counter,29,29
Project,skipped,,Duration,6,24
Project,skipped,,Fingerprinting,0,0
Project,skipped,,DurationMean,0,0
Project,skipped,,FingerprintingMean,0,0
Project,skipped,,DurationMedian,0.0,0.0
Project,skipped,,FingerprintingMedian,0.0,0.0
Project,skipped,,DurationP90,1.0,1.0
Project,skipped,,FingerprintingP90,0.0,0.0
Project,avoided_from_local_cache,,Counter,113,113
Project,avoided_from_local_cache,,Duration,844,770
Project,avoided_from_local_cache,,Fingerprinting,131,71
Project,avoided_from_local_cache,,DurationMean,7,6
Project,avoided_from_local_cache,,FingerprintingMean,1,0
Project,avoided_from_local_cache,,DurationMedian,6.0,6.0
Project,avoided_from_local_cache,,FingerprintingMedian,1.0,1.0
Project,avoided_from_local_cache,,DurationP90,16.0,13.0
Project,avoided_from_local_cache,,FingerprintingP90,2.0,1.0
Task,:build-logic:convention:checkKotlinGradlePluginConfigurationErrors,,Duration,23,27
Task,:build-logic:convention:compileKotlin,,Duration,18117,17295
Task,:build-logic:convention:compileKotlin,,CacheSize,168857,168960
Task,:build-logic:convention:pluginDescriptors,,Duration,23,20
Task,:build-logic:convention:processResources,,Duration,42,43
Task,:build-logic:convention:compileJava,,Duration,3,3
Task,:build-logic:convention:classes,,Duration,1,1
Task,:build-logic:convention:jar,,Duration,63,85
Task,:core:model:checkKotlinGradlePluginConfigurationErrors,,Duration,0,0
Task,:core:model:compileKotlin,,Duration,21067,13643
Task,:core:model:compileKotlin,,CacheSize,31641,31641
Task,:app:preBuild,,Duration,0,0
Task,:app:preProdDebugBuild,,Duration,0,1
Task,:core:model:processResources,,Duration,2,3
Task,:app:checkKotlinGradlePluginConfigurationErrors,,Duration,0,0
Task,:ui-test-hilt-manifest:preBuild,,Duration,0,0
Task,:ui-test-hilt-manifest:preProdDebugBuild,,Duration,0,0
Task,:core:analytics:preBuild,,Duration,3,0
Task,:ui-test-hilt-manifest:writeProdDebugAarMetadata,,Duration,64,47
Task,:core:common:preBuild,,Duration,1,0
Task,:core:common:preProdDebugBuild,,Duration,1,0
Task,:core:common:writeProdDebugAarMetadata,,Duration,62,5
Task,:core:analytics:preProdDebugBuild,,Duration,0,1
Task,:core:analytics:writeProdDebugAarMetadata,,Duration,61,45
Task,:core:data:preBuild,,Duration,0,0
Task,:core:database:preBuild,,Duration,0,1
Task,:core:datastore:preBuild,,Duration,1,0
Task,:core:data:preProdDebugBuild,,Duration,0,1
Task,:core:database:preProdDebugBuild,,Duration,0,0
Task,:core:data:writeProdDebugAarMetadata,,Duration,19,4
Task,:core:database:writeProdDebugAarMetadata,,Duration,7,4
Task,:core:datastore:preProdDebugBuild,,Duration,0,0
Task,:core:datastore:writeProdDebugAarMetadata,,Duration,6,3
Task,:core:datastore-proto:preBuild,,Duration,0,0
Task,:core:designsystem:preBuild,,Duration,0,0
